Form,Area,Fluid_AGAS,Fluid_GAS,Fluid_MGAS,Fluid_MOG,Fluid_MOIL,Fluid_OIL,Fluid_UND,Fluid_WATR,production_time,Year,Average Production Days,Ground Elev.,Proj. Depth
2900,4900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12068,1977,0.661680349,884.4,1641
2900,4900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12068,1977,0.661680349,884.4,1641
7400,4350,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17330,1970,0.94295082,1226.7,2007
50,8300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14956,1970,0.661680349,713.1,95
2850,4380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13591,1972,0.661680349,1101.7,3920
1700,4380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13591,1972,0.661680349,1101.7,3920
50,4900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16955,1972,0.99704918,784.9,66
8600,8800,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13937,1974,0.516065574,591.2,3000
8200,8800,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13937,1974,0.516065574,591.2,3000
2630,8240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12379,1976,0.529508197,861.3,1143
4800,2240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17392,1976,0,987.4,1450
4800,2240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17392,1976,0,987.4,1450
4100,2200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6300,2006,0,987.4,1450
4100,2200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6300,2006,0,987.4,1450
2900,7600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2018,1977,0.661680349,687.2,1309
4805,2400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16173,1977,0.620327869,684.8,1411
4798,2400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16173,1977,0.620327869,684.8,1411
4100,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17008,1977,0.661680349,668.3,1301
4100,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17008,1977,0.661680349,668.3,1301
4100,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7266,2004,0.661680349,668.3,1301
4100,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7266,2004,0.661680349,668.3,1301
2600,4700,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3702,2001,0.912131148,693.2,716
2600,4700,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3702,2001,0.912131148,693.2,716
2600,9000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11656,1978,0.661680349,728.1,1205
2700,9000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11656,1978,0.661680349,728.1,1205
4800,8115,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16363,1978,0.661680349,925.6,3100
4900,2920,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9202,1978,0.661680349,781.6,1427
4900,2920,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9202,1978,0.661680349,781.6,1427
4540,2920,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9202,1978,0.661680349,781.6,1427
4540,2920,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9202,1978,0.661680349,781.6,1427
8600,5150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8422,1980,0.661680349,449.5,2041
8600,5300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5117,2004,0.822295082,554.4,2800
8600,5300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5117,2004,0.822295082,554.4,2800
4530,2700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13198,1979,0.661680349,805.6,1563
4530,2700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13198,1979,0.661680349,805.6,1563
2900,2700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13198,1979,0.661680349,805.6,1563
2900,2700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13198,1979,0.661680349,805.6,1563
4100,2700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13198,1979,0.661680349,805.6,1563
4100,2700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13198,1979,0.661680349,805.6,1563
2900,2700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2863,2008,0.661680349,805.6,1563
2900,2700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2863,2008,0.661680349,805.6,1563
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16230,1979,0.661680349,891.4,1397
4800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14195,1980,0.661680349,651.2,1548
4800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14195,1980,0.661680349,651.2,1548
2800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4560,2006,0.661680349,651.2,1548
2800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4560,2006,0.661680349,651.2,1548
4100,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4560,2006,0.661680349,651.2,1548
4100,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4560,2006,0.661680349,651.2,1548
2600,8150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5450,2003,0.661680349,998.4,1455
2600,8150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5450,2003,0.661680349,998.4,1455
2600,7770,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3539,2002,0.980327869,540.9,1035
2600,7770,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3539,2002,0.980327869,540.9,1035
8550,9045,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6928,2006,0.844590164,501.1,2595
8550,9045,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6928,2006,0.844590164,501.1,2595
8295,9045,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6928,2006,0.844590164,501.1,2595
8295,9045,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6928,2006,0.844590164,501.1,2595
8600,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8719,1982,0.661680349,403.5,1950
8600,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8719,1982,0.661680349,403.5,1950
6200,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
6200,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
6200,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
4800,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
4800,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
4800,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
6300,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
6300,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
6300,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
6300,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
6300,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
6300,8157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4989,2005,0.762295082,740.7,2400
2600,320,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10315,1985,0.032786885,826,1005
7500,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13230,1986,0.941311475,767.1,3567
7250,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13230,1986,0.941311475,767.1,3567
6300,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13230,1986,0.941311475,767.1,3567
1721,1900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6924,1987,0.661680349,717.1,1700
4710,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9608,1988,0.932786885,904.2,2900
4710,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9608,1988,0.932786885,904.2,2900
2839,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9608,1988,0.932786885,904.2,2900
2839,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9608,1988,0.932786885,904.2,2900
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7596,1994,0.932786885,904.2,2900
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7596,1994,0.932786885,904.2,2900
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12947,1989,0.906229508,1026.7,3064
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12947,1989,0.906229508,1026.7,3064
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11235,1993,0.906229508,1026.7,3064
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11235,1993,0.906229508,1026.7,3064
2600,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11314,1989,0.890819672,764.8,1100
7250,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7169,1992,0.298360656,640.8,2445
4800,7600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9021,1992,0.870163934,693.3,1360
2900,7600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9021,1992,0.870163934,693.3,1360
4800,3300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6530,1992,0.06557377,737.2,1190
4510,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6530,1992,0.06557377,737.2,1190
4100,3300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6530,1992,0.06557377,737.2,1190
4800,7600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3216,1992,0.696065574,682.1,1345
2900,1400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11427,1992,0.951147541,721.6,1092
4800,8300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11216,1992,0.910163934,731.2,1145
2600,8300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11216,1992,0.910163934,731.2,1145
2700,8300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11216,1992,0.910163934,731.2,1145
2900,1400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11377,1992,0.900655738,796.8,1210
4800,6560,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11529,1992,0.803278689,763.1,1495
4100,6560,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11529,1992,0.803278689,763.1,1495
7400,7300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8825,1992,0.850819672,1062.1,1625
4540,4900,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8478,1992,0.894754098,813.7,1578
7400,1400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10858,1993,0.944918033,761.5,2063
7350,350,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4036,1992,0.032786885,631.6,2145
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3117,1992,0.748852459,692.9,1325
2600,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10744,1992,0.928852459,715.8,1330
4800,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11423,1992,0.661680349,763.4,1500
4510,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11423,1992,0.661680349,763.4,1500
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11423,1992,0.661680349,763.4,1500
4805,2400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10719,1992,0.806229508,730.6,1440
4700,2400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10719,1992,0.806229508,730.6,1440
4520,2400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10719,1992,0.806229508,730.6,1440
4800,8360,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9476,1992,0.94557377,635.1,1525
4596,8360,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9476,1992,0.94557377,635.1,1525
2000,6430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7070,1992,0.661680349,973,2154
2000,6430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7070,1992,0.661680349,973,2154
4800,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2578,1992,0.661680349,657,1592
6200,8100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9442,1992,0.886229508,713.1,1940
6200,8100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10593,1992,0.941639344,700.6,1920
4510,8100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10593,1992,0.941639344,700.6,1920
4520,8130,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10309,1992,0.76557377,790.1,1844
4520,8130,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10309,1992,0.76557377,790.1,1844
4520,8130,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8551,1997,0.76557377,790.1,1844
4520,8130,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8551,1997,0.76557377,790.1,1844
8400,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8259,1993,0.26557377,1059.2,4000
8400,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8259,1993,0.26557377,1059.2,4000
7400,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8259,1993,0.26557377,1059.2,4000
7400,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8259,1993,0.26557377,1059.2,4000
4800,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6829,1997,0.26557377,1059.2,4000
4800,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6829,1997,0.26557377,1059.2,4000
7400,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6829,1997,0.26557377,1059.2,4000
7400,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6829,1997,0.26557377,1059.2,4000
4510,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6829,1997,0.26557377,1059.2,4000
4510,9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6829,1997,0.26557377,1059.2,4000
4800,4900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10967,1992,0.721639344,802.8,1625
2900,1400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1169,1993,0.661680349,974.8,1429
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8211,1992,0.898360656,728.5,1310
2600,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9568,1992,0.789180328,838.6,1150
4800,6460,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9528,1992,0.661680349,657.6,1450
4520,6460,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9528,1992,0.661680349,657.6,1450
4100,6460,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9528,1992,0.661680349,657.6,1450
2600,6530,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3934,1992,0.342295082,677.8,1300
4507,6530,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3934,1992,0.342295082,677.8,1300
2800,6530,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3934,1992,0.342295082,677.8,1300
7400,2300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10526,1993,0.904918033,1151.6,2117
7400,2300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10526,1993,0.904918033,1151.6,2117
7400,2300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10526,1993,0.904918033,1151.6,2117
7400,2300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10526,1993,0.904918033,1151.6,2117
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10574,1993,0.875737705,920,2994
2600,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9559,1992,0.892459016,830.2,1150
4800,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11380,1993,0.863606557,709.7,1245
4100,8260,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11380,1993,0.863606557,709.7,1245
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11380,1993,0.863606557,709.7,1245
4990,7660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7325,1993,0.85147541,813.6,1010
4800,6460,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9444,1993,0.901639344,647.5,1450
4520,6460,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9444,1993,0.901639344,647.5,1450
4100,6460,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9444,1993,0.901639344,647.5,1450
4500,3300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6254,1993,0.661680349,716.5,1230
4100,3300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6254,1993,0.661680349,716.5,1230
4990,7660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1823,1993,0.661680349,822.2,1000
4800,8400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5462,1993,0.558032787,742.1,1130
4700,2100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7932,1993,0.774098361,1100,3109
4700,2100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7932,1993,0.774098361,1100,3109
4700,2100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7280,1994,0.774098361,1100,3109
4700,2100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7280,1994,0.774098361,1100,3109
8600,4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6904,1993,0.167213115,458.2,2413
8600,4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6904,1993,0.167213115,458.2,2413
8600,4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6904,1993,0.167213115,458.2,2413
8200,4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6904,1993,0.167213115,458.2,2413
8200,4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6904,1993,0.167213115,458.2,2413
8200,4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6904,1993,0.167213115,458.2,2413
2600,6410,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11374,1993,0.916721311,848.4,1220
4800,6800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6548,1993,0.573114754,714.7,1180
4800,3560,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1962,1993,0.806557377,750.8,1541
4100,3560,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1962,1993,0.806557377,750.8,1541
2700,3560,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1962,1993,0.806557377,750.8,1541
2900,9000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6614,1993,0.661680349,819.7,1340
2600,9000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6614,1993,0.661680349,819.7,1340
4100,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11608,1993,0.661680349,872.7,1600
2630,8240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10215,1993,0.554098361,885.5,1162
4800,400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10234,1993,0.568196721,779.2,1169
2900,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6924,1993,0.661680349,868,1385
2900,2800,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6224,1993,0.661680349,831.2,1267
2600,1260,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6224,1993,0.661680349,831.2,1267
2600,7780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10200,1993,0.876393443,763.1,1155
4800,3260,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10887,1993,0.503278689,723.7,1188
4100,3260,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10887,1993,0.503278689,723.7,1188
2400,3260,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10887,1993,0.503278689,723.7,1188
8400,7740,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5167,1993,0.675409836,486.4,2100
2200,6430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11005,1993,0.379016393,851.6,1956
1500,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11005,1993,0.379016393,851.6,1956
2900,3540,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3247,1993,0.486229508,880.2,1325
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8262,1993,0.959672131,1027.9,3152
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8262,1993,0.959672131,1027.9,3152
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7868,1994,0.959672131,1027.9,3152
4700,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7868,1994,0.959672131,1027.9,3152
4800,8740,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6171,1993,0.646885246,746.2,1140
4800,8400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10903,1993,0.443606557,751.3,1120
2600,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10949,1993,0.941311475,713.6,1310
2900,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10949,1993,0.941311475,713.6,1310
2800,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10949,1993,0.941311475,713.6,1310
2700,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10949,1993,0.941311475,713.6,1310
4800,7750,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1198,1993,0.539344262,804.8,1870
4060,8110,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10457,1994,0.013114754,1088.9,2988
4060,8110,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10457,1994,0.013114754,1088.9,2988
4575,4900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8905,1993,0.594754098,812.4,1670
4800,6800,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2917,1993,0.578688525,723.3,1180
4100,6800,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2917,1993,0.578688525,723.3,1180
2400,6800,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2917,1993,0.578688525,723.3,1180
4575,4900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8924,1993,0.852459016,800.2,1670
2400,3445,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3410,1993,0.049180328,650.4,975
2500,8060,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3341,1993,0.661680349,758,1080
4100,1260,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5317,1993,0.885245902,788.7,1341
